,gid,pid,fgxp,dist,make,season,postseason,away,stadium,temp,humidity,wind-spd,cond,surface,player id,player
1335,3693,603211,FG,37,0,2013,0,0,M&T Bank Stadium,65,75,8,Cloudy,MomentumTurf,JT-3950,Justin Tucker
1336,3694,603344,FG,50,1,2013,0,1,Lincoln Financial Field,62,82,11,Cloudy,Grass,RG-1500,Robbie Gould
1337,3695,603438,FG,49,1,2013,0,0,Candlestick Park,60,49,0,Clear,Grass,PD-0200,Phil Dawson
1338,3695,603496,FG,35,1,2013,0,1,Candlestick Park,60,49,0,Clear,Grass,MB-4600,Matt Bryant
1339,3695,603524,FG,30,1,2013,0,0,Candlestick Park,60,49,0,Clear,Grass,PD-0200,Phil Dawson
1340,3696,603634,FG,42,1,2013,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
1341,3696,603720,FG,37,1,2013,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
1342,3697,603871,FG,35,0,2013,0,1,Sun Life Stadium,79,84,12,Cloudy,Grass,NF-0300,Nick Folk
1343,3697,603886,FG,35,1,2013,0,1,Sun Life Stadium,79,84,12,Cloudy,Grass,NF-0300,Nick Folk
1344,3697,603892,FG,26,1,2013,0,1,Sun Life Stadium,79,84,12,Cloudy,Grass,NF-0300,Nick Folk
1345,3698,603911,FG,38,1,2013,0,1,Paul Brown Stadium,43,93,3,Cloudy,UBU Speed Series S5M,JT-3950,Justin Tucker
1346,3698,603933,FG,22,1,2013,0,1,Paul Brown Stadium,43,93,3,Cloudy,UBU Speed Series S5M,JT-3950,Justin Tucker
1347,3698,603965,FG,39,1,2013,0,0,Paul Brown Stadium,43,93,3,Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
1348,3698,604004,FG,34,1,2013,0,1,Paul Brown Stadium,43,93,3,Cloudy,UBU Speed Series S5M,JT-3950,Justin Tucker
1349,3698,604039,FG,38,1,2013,0,0,Paul Brown Stadium,43,93,3,Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
1350,3700,604273,FG,23,1,2013,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1351,3700,604321,FG,26,1,2013,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1352,3700,604372,FG,39,1,2013,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1353,3701,604542,FG,19,1,2013,0,1,LP Field,53,61,4,Sunny,Grass,RB-4650,Randy Bullock
1354,3703,604744,FG,50,0,2013,0,0,MetLife Stadium,40,100,2,Rain,UBU Speed Series S5M,JB-7100,Josh Brown
1355,3703,604755,FG,31,1,2013,0,1,MetLife Stadium,40,100,2,Rain,UBU Speed Series S5M,KF-0250,Kai Forbath
1356,3703,604776,FG,34,1,2013,0,0,MetLife Stadium,40,100,2,Rain,UBU Speed Series S5M,JB-7100,Josh Brown
1357,3703,604788,FG,49,1,2013,0,1,MetLife Stadium,40,100,2,Rain,UBU Speed Series S5M,KF-0250,Kai Forbath
1358,3703,604849,FG,38,1,2013,0,0,MetLife Stadium,40,100,2,Rain,UBU Speed Series S5M,JB-7100,Josh Brown
1359,3704,604927,FG,33,1,2013,0,1,Soldier Field,26,88,16,Snow,Grass,MC-3000,Mason Crosby
1360,3704,604951,FG,27,1,2013,0,1,Soldier Field,26,88,16,Snow,Grass,MC-3000,Mason Crosby
1361,3705,605048,FG,43,1,2013,0,0,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,SG-0800,Stephen Gostkowski
1362,3705,605058,FG,51,1,2013,0,1,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,DC-0500,Dan Carpenter
1363,3705,605069,FG,35,1,2013,0,0,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,SG-0800,Stephen Gostkowski
1364,3705,605116,FG,29,1,2013,0,0,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,SG-0800,Stephen Gostkowski
1365,3705,605177,FG,35,1,2013,0,0,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,SG-0800,Stephen Gostkowski
1366,3705,605195,FG,37,1,2013,0,1,Gillette Stadium,-999,-999,-999,Rain,FieldTurf,DC-0500,Dan Carpenter
1367,3707,605422,FG,28,1,2013,0,0,CenturyLink Field,40,93,5,Cloudy,FieldTurf,SH-0400,Steven Hauschka
1368,3707,605445,FG,35,1,2013,0,0,CenturyLink Field,40,93,5,Cloudy,FieldTurf,SH-0400,Steven Hauschka
1369,3707,605463,FG,36,1,2013,0,1,CenturyLink Field,40,93,5,Cloudy,FieldTurf,GZ-2000,Greg Zuerlein
1370,3708,605568,FG,34,1,2013,0,1,O.co Coliseum Oakland,70,16,8,Sunny,Grass,MP-2100,Matt Prater
1371,3708,605618,FG,42,0,2013,0,0,O.co Coliseum Oakland,70,16,8,Sunny,Grass,SJ-0300,Sebastian Janikowski
1372,3708,605662,FG,54,1,2013,0,1,O.co Coliseum Oakland,70,16,8,Sunny,Grass,MP-2100,Matt Prater
1373,3709,605787,FG,46,1,2013,0,1,Qualcomm Stadium,73,14,1,Sunny,Grass,RS-3400,Ryan Succop
1374,3709,605830,FG,22,1,2013,0,0,Qualcomm Stadium,73,14,1,Sunny,Grass,NN-0200,Nick Novak
1375,3709,605841,FG,41,0,2013,0,1,Qualcomm Stadium,73,14,1,Sunny,Grass,RS-3400,Ryan Succop
1376,3709,605860,FG,36,1,2013,0,0,Qualcomm Stadium,73,14,1,Sunny,Grass,NN-0200,Nick Novak
1377,3710,605882,FG,27,1,2013,0,1,University of Phoenix Stadium,-999,-999,-999,-999,Grass,PD-0200,Phil Dawson
1378,3710,605950,FG,24,0,2013,0,1,University of Phoenix Stadium,-999,-999,-999,-999,Grass,PD-0200,Phil Dawson
1379,3710,606021,FG,56,1,2013,0,1,University of Phoenix Stadium,-999,-999,-999,-999,Grass,PD-0200,Phil Dawson
1380,3710,606036,FG,40,1,2013,0,1,University of Phoenix Stadium,-999,-999,-999,-999,Grass,PD-0200,Phil Dawson
1381,3711,606117,FG,44,1,2013,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
1382,3711,606134,FG,43,1,2013,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
1383,3711,606143,FG,36,1,2013,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
1384,3712,606233,FG,19,1,2013,1,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,RS-3400,Ryan Succop
1385,3712,606261,FG,37,1,2013,1,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1386,3712,606326,FG,42,1,2013,1,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,RS-3400,Ryan Succop
1387,3712,606368,FG,43,1,2013,1,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,RS-3400,Ryan Succop
1388,3714,606619,FG,46,1,2013,1,0,Paul Brown Stadium,42,84,5,Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
1389,3714,606649,FG,25,1,2013,1,1,Paul Brown Stadium,42,84,5,Cloudy,UBU Speed Series S5M,NN-0200,Nick Novak
1390,3714,606659,FG,23,1,2013,1,1,Paul Brown Stadium,42,84,5,Cloudy,UBU Speed Series S5M,NN-0200,Nick Novak
1391,3715,606729,FG,22,1,2013,1,1,Lambeau Field,5,60,10,Mostly Cloudy,DD GrassMaster,PD-0200,Phil Dawson
1392,3715,606746,FG,25,1,2013,1,1,Lambeau Field,5,60,10,Mostly Cloudy,DD GrassMaster,PD-0200,Phil Dawson
1393,3715,606790,FG,34,1,2013,1,0,Lambeau Field,5,60,10,Mostly Cloudy,DD GrassMaster,MC-3000,Mason Crosby
1394,3715,606851,FG,24,1,2013,1,0,Lambeau Field,5,60,10,Mostly Cloudy,DD GrassMaster,MC-3000,Mason Crosby
1395,3715,606866,FG,33,1,2013,1,1,Lambeau Field,5,60,10,Mostly Cloudy,DD GrassMaster,PD-0200,Phil Dawson
1396,3716,606878,FG,38,1,2013,1,0,CenturyLink Field,48,75,20,Rain,FieldTurf,SH-0400,Steven Hauschka
1397,3716,606897,FG,49,1,2013,1,0,CenturyLink Field,48,75,20,Rain,FieldTurf,SH-0400,Steven Hauschka
1398,3716,606936,FG,26,1,2013,1,0,CenturyLink Field,48,75,20,Rain,FieldTurf,SH-0400,Steven Hauschka
1399,3717,607097,FG,36,1,2013,1,1,Gillette Stadium,57,100,24,Rain,FieldTurf,AV-0400,Adam Vinatieri
1400,3717,607130,FG,21,1,2013,1,1,Gillette Stadium,57,100,24,Rain,FieldTurf,AV-0400,Adam Vinatieri
1401,3718,607219,FG,49,1,2013,1,1,Bank of America Stadium,54,42,8,Sunny,Grass,PD-0200,Phil Dawson
1402,3718,607232,FG,33,1,2013,1,1,Bank of America Stadium,54,42,8,Sunny,Grass,PD-0200,Phil Dawson
1403,3718,607268,FG,24,1,2013,1,0,Bank of America Stadium,54,42,8,Sunny,Grass,GG-0100,Graham Gano
1404,3718,607328,FG,34,1,2013,1,1,Bank of America Stadium,54,42,8,Sunny,Grass,PD-0200,Phil Dawson
1405,3719,607393,FG,53,0,2013,1,1,Sports Authority Field at Mile High,41,20,17,Partly Cloudy,Grass,NN-0200,Nick Novak
1406,3719,607436,FG,45,1,2013,1,0,Sports Authority Field at Mile High,41,20,17,Partly Cloudy,Grass,MP-2100,Matt Prater
1407,3719,607455,FG,47,0,2013,1,0,Sports Authority Field at Mile High,41,20,17,Partly Cloudy,Grass,MP-2100,Matt Prater
1408,3719,607493,FG,30,1,2013,1,1,Sports Authority Field at Mile High,41,20,17,Partly Cloudy,Grass,NN-0200,Nick Novak
1409,3720,607532,FG,27,1,2013,1,0,Sports Authority Field at Mile High,63,10,9,Sunny,Grass,MP-2100,Matt Prater
1410,3720,607569,FG,47,1,2013,1,1,Sports Authority Field at Mile High,63,10,9,Sunny,Grass,SG-0800,Stephen Gostkowski
1411,3720,607579,FG,35,1,2013,1,0,Sports Authority Field at Mile High,63,10,9,Sunny,Grass,MP-2100,Matt Prater
1412,3720,607625,FG,19,1,2013,1,0,Sports Authority Field at Mile High,63,10,9,Sunny,Grass,MP-2100,Matt Prater
1413,3720,607643,FG,54,1,2013,1,0,Sports Authority Field at Mile High,63,10,9,Sunny,Grass,MP-2100,Matt Prater
1414,3721,607669,FG,25,1,2013,1,1,CenturyLink Field,43,88,1,Cloudy,FieldTurf,PD-0200,Phil Dawson
1415,3721,607715,FG,32,1,2013,1,0,CenturyLink Field,43,88,1,Cloudy,FieldTurf,SH-0400,Steven Hauschka
1416,3721,607759,FG,40,1,2013,1,0,CenturyLink Field,43,88,1,Cloudy,FieldTurf,SH-0400,Steven Hauschka
1417,3721,607796,FG,47,1,2013,1,0,CenturyLink Field,43,88,1,Cloudy,FieldTurf,SH-0400,Steven Hauschka
1418,3722,607823,FG,31,1,2013,1,1,MetLife Stadium,49,63,4,Partly Cloudy,UBU Speed Series S5M,SH-0400,Steven Hauschka
1419,3722,607842,FG,33,1,2013,1,1,MetLife Stadium,49,63,4,Partly Cloudy,UBU Speed Series S5M,SH-0400,Steven Hauschka
1420,3723,607983,FG,35,1,2014,0,0,CenturyLink Field,71,52,11,Sunny,FieldTurf,SH-0400,Steven Hauschka
1421,3723,608019,FG,23,1,2014,0,1,CenturyLink Field,71,52,11,Sunny,FieldTurf,MC-3000,Mason Crosby
1422,3723,608056,FG,20,1,2014,0,0,CenturyLink Field,71,52,11,Sunny,FieldTurf,SH-0400,Steven Hauschka
1423,3724,608204,FG,40,1,2014,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
1424,3724,608297,FG,51,1,2014,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
1425,3724,608304,FG,52,1,2014,0,0,Georgia Dome,-999,-999,-999,Dome,AstroTurf,MB-4600,Matt Bryant
1426,3725,608353,FG,50,1,2014,0,1,Soldier Field,74,45,3,Sunny,Grass,DC-0500,Dan Carpenter
1427,3725,608389,FG,41,1,2014,0,0,Soldier Field,74,45,3,Sunny,Grass,RG-1500,Robbie Gould
1428,3725,608437,FG,33,1,2014,0,1,Soldier Field,74,45,3,Sunny,Grass,DC-0500,Dan Carpenter
1429,3725,608450,FG,37,1,2014,0,0,Soldier Field,74,45,3,Sunny,Grass,RG-1500,Robbie Gould
1430,3725,608466,FG,27,1,2014,0,1,Soldier Field,74,45,3,Sunny,Grass,DC-0500,Dan Carpenter
1431,3726,608502,FG,35,1,2014,0,0,Arrowhead Stadium,69,57,7,Sunny,Grass,CS-0250,Cairo Santos
1432,3726,608513,FG,48,0,2014,0,0,Arrowhead Stadium,69,57,7,Sunny,Grass,CS-0250,Cairo Santos
1433,3726,608546,FG,36,1,2014,0,1,Arrowhead Stadium,69,57,7,Sunny,Grass,RS-3400,Ryan Succop
1434,3726,608579,FG,31,1,2014,0,1,Arrowhead Stadium,69,57,7,Sunny,Grass,RS-3400,Ryan Succop
1435,3726,608595,FG,46,1,2014,0,1,Arrowhead Stadium,69,57,7,Sunny,Grass,RS-3400,Ryan Succop
1436,3726,608622,FG,47,1,2014,0,1,Arrowhead Stadium,69,57,7,Sunny,Grass,RS-3400,Ryan Succop
1437,3727,608652,FG,52,1,2014,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,BW-0350,Blair Walsh
1438,3727,608672,FG,50,0,2014,0,0,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,GZ-2000,Greg Zuerlein
1439,3727,608677,FG,46,1,2014,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,BW-0350,Blair Walsh
1440,3727,608730,FG,56,1,2014,0,0,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,GZ-2000,Greg Zuerlein
1441,3727,608799,FG,46,1,2014,0,0,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,GZ-2000,Greg Zuerlein
1442,3728,608841,FG,47,1,2014,0,1,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,SG-0800,Stephen Gostkowski
1443,3728,608882,FG,38,1,2014,0,0,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,CS-4250,Caleb Sturgis
1444,3728,608893,FG,45,1,2014,0,1,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,SG-0800,Stephen Gostkowski
1445,3728,608907,FG,24,1,2014,0,0,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,CS-4250,Caleb Sturgis
1446,3728,608933,FG,22,1,2014,0,0,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,CS-4250,Caleb Sturgis
1447,3728,608981,FG,27,1,2014,0,0,Sun Life Stadium,89,61,15,Partly Cloudy,Grass,CS-4250,Caleb Sturgis
1448,3729,609012,FG,45,1,2014,0,0,MetLife Stadium,76,47,12,-999,FieldTurf,NF-0300,Nick Folk
1449,3729,609102,FG,42,1,2014,0,0,MetLife Stadium,76,47,12,-999,FieldTurf,NF-0300,Nick Folk
1450,3730,609317,FG,51,1,2014,0,0,Lincoln Financial Field,75,51,9,Sunny,Grass,CP-0575,Cody Parkey
1451,3730,609342,FG,28,1,2014,0,0,Lincoln Financial Field,75,51,9,Sunny,Grass,CP-0575,Cody Parkey
1452,3732,609544,FG,49,1,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1453,3732,609568,FG,22,1,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1454,3732,609584,FG,28,1,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1455,3732,609594,FG,55,0,2014,0,0,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1456,3732,609602,FG,46,1,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1457,3732,609609,FG,38,1,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1458,3732,609641,FG,45,0,2014,0,1,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,MN-0800,Mike Nugent
1459,3732,609680,FG,38,1,2014,0,0,M&T Bank Stadium,74,45,8,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1460,3733,609854,FG,42,1,2014,0,0,NRG Stadium,-999,-999,-999,Closed Roof,Grass,RB-4650,Randy Bullock
1461,3734,609883,FG,29,1,2014,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
1462,3734,609999,FG,37,0,2014,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,PD-0200,Phil Dawson
1463,3735,610087,FG,28,1,2014,0,1,Raymond James Stadium,88,29,6,Cloudy,Grass,GG-0100,Graham Gano
1464,3735,610132,FG,48,0,2014,0,1,Raymond James Stadium,88,29,6,Cloudy,Grass,GG-0100,Graham Gano
1465,3735,610168,FG,33,1,2014,0,1,Raymond James Stadium,88,29,6,Cloudy,Grass,GG-0100,Graham Gano
1466,3736,610199,FG,21,1,2014,0,0,Sports Authority Field at Mile High,75,41,6,Mostly Cloudy,Grass,BM-1650,Brandon McManus
1467,3736,610292,FG,25,1,2014,0,1,Sports Authority Field at Mile High,75,41,6,Mostly Cloudy,Grass,AV-0400,Adam Vinatieri
1468,3738,610559,FG,22,1,2014,0,0,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,CC-1150,Chandler Catanzaro
1469,3738,610576,FG,36,1,2014,0,1,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,NN-0200,Nick Novak
1470,3738,610594,FG,44,1,2014,0,0,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,CC-1150,Chandler Catanzaro
1471,3739,610720,FG,30,1,2014,0,0,M&T Bank Stadium,82,40,6,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1472,3739,610789,FG,23,1,2014,0,0,M&T Bank Stadium,82,40,6,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1473,3739,610797,FG,22,1,2014,0,0,M&T Bank Stadium,82,40,6,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1474,3739,610815,FG,20,1,2014,0,0,M&T Bank Stadium,82,40,6,Partly Cloudy,MomentumTurf,JT-3950,Justin Tucker
1475,3740,610852,FG,27,1,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1476,3740,610865,FG,27,1,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1477,3740,610877,FG,31,1,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1478,3740,610921,FG,34,1,2014,0,1,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,CS-4250,Caleb Sturgis
1479,3740,610962,FG,32,1,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1480,3740,610980,FG,31,0,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1481,3740,610988,FG,38,1,2014,0,0,Ralph Wilson Stadium,58,56,4,Mostly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1482,3741,611021,FG,31,1,2014,0,0,Paul Brown Stadium,66,48,4,Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
1483,3741,611032,FG,46,1,2014,0,1,Paul Brown Stadium,66,48,4,Sunny,UBU Speed Series S5M,MB-4600,Matt Bryant
1484,3741,611038,FG,38,0,2014,0,0,Paul Brown Stadium,66,48,4,Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
1485,3741,611051,FG,49,0,2014,0,0,Paul Brown Stadium,66,48,4,Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
1486,3741,611082,FG,55,0,2014,0,0,Paul Brown Stadium,66,48,4,Sunny,UBU Speed Series S5M,MN-0800,Mike Nugent
1487,3743,611381,FG,48,1,2014,0,1,LP Field,75,45,2,Sunny,Grass,DB-0200,Dan Bailey
1488,3743,611419,FG,44,1,2014,0,1,LP Field,75,45,2,Sunny,Grass,DB-0200,Dan Bailey
1489,3743,611428,FG,51,1,2014,0,1,LP Field,75,45,2,Sunny,Grass,DB-0200,Dan Bailey
1490,3743,611439,FG,47,1,2014,0,0,LP Field,75,45,2,Sunny,Grass,RS-3400,Ryan Succop
1491,3743,611484,FG,48,1,2014,0,1,LP Field,75,45,2,Sunny,Grass,DB-0200,Dan Bailey
1492,3744,611548,FG,48,1,2014,0,1,TCF Bank Stadium,58,-999,5,Partly Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
1493,3744,611590,FG,48,0,2014,0,0,TCF Bank Stadium,58,-999,5,Partly Cloudy,FieldTurf,BW-0350,Blair Walsh
1494,3744,611613,FG,47,1,2014,0,1,TCF Bank Stadium,58,-999,5,Partly Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
1495,3744,611634,FG,27,1,2014,0,1,TCF Bank Stadium,58,-999,5,Partly Cloudy,FieldTurf,SG-0800,Stephen Gostkowski
1496,3745,611709,FG,49,1,2014,0,1,MetLife Stadium,66,48,1,Sunny,UBU Speed Series S5M,CC-1150,Chandler Catanzaro
1497,3745,611796,FG,37,1,2014,0,1,MetLife Stadium,66,48,1,Sunny,UBU Speed Series S5M,CC-1150,Chandler Catanzaro
1498,3745,611807,FG,32,1,2014,0,1,MetLife Stadium,66,48,1,Sunny,UBU Speed Series S5M,CC-1150,Chandler Catanzaro
1499,3745,611835,FG,33,1,2014,0,1,MetLife Stadium,66,48,1,Sunny,UBU Speed Series S5M,CC-1150,Chandler Catanzaro
1500,3746,611947,FG,36,1,2014,0,0,FedEx Field,65,50,6,Sunny,Grass,KF-0250,Kai Forbath
1501,3746,611985,FG,42,1,2014,0,0,FedEx Field,65,50,6,Sunny,Grass,KF-0250,Kai Forbath
1502,3747,612066,FG,29,1,2014,0,0,Bank of America Stadium,70,63,9,Cloudy,Grass,GG-0100,Graham Gano
1503,3747,612083,FG,53,1,2014,0,0,Bank of America Stadium,70,63,9,Cloudy,Grass,GG-0100,Graham Gano
1504,3747,612156,FG,38,1,2014,0,0,Bank of America Stadium,70,63,9,Cloudy,Grass,GG-0100,Graham Gano
1505,3748,612202,FG,50,1,2014,0,0,Qualcomm Stadium,94,33,8,Sunny,Grass,NN-0200,Nick Novak
1506,3748,612236,FG,43,1,2014,0,0,Qualcomm Stadium,94,33,8,Sunny,Grass,NN-0200,Nick Novak
1507,3748,612328,FG,28,1,2014,0,0,Qualcomm Stadium,94,33,8,Sunny,Grass,NN-0200,Nick Novak
1508,3749,612396,FG,36,1,2014,0,1,Raymond James Stadium,88,47,8,Cloudy,Grass,GZ-2000,Greg Zuerlein
1509,3749,612430,FG,35,1,2014,0,1,Raymond James Stadium,88,47,8,Cloudy,Grass,GZ-2000,Greg Zuerlein
1510,3749,612447,FG,46,1,2014,0,1,Raymond James Stadium,88,47,8,Cloudy,Grass,GZ-2000,Greg Zuerlein
1511,3749,612470,FG,38,1,2014,0,1,Raymond James Stadium,88,47,8,Cloudy,Grass,GZ-2000,Greg Zuerlein
1512,3750,612506,FG,45,1,2014,0,1,Sports Authority Field at Mile High,85,16,7,Partly Cloudy,Grass,CS-0250,Cairo Santos
1513,3750,612582,FG,37,0,2014,0,1,Sports Authority Field at Mile High,85,16,7,Partly Cloudy,Grass,CS-0250,Cairo Santos
1514,3750,612618,FG,20,1,2014,0,0,Sports Authority Field at Mile High,85,16,7,Partly Cloudy,Grass,BM-1650,Brandon McManus
1515,3751,612667,FG,31,1,2014,0,0,Lambeau Field,63,52,15,Sunny,DD GrassMaster,MC-3000,Mason Crosby
1516,3751,612702,FG,20,1,2014,0,0,Lambeau Field,63,52,15,Sunny,DD GrassMaster,MC-3000,Mason Crosby
1517,3751,612712,FG,55,1,2014,0,0,Lambeau Field,63,52,15,Sunny,DD GrassMaster,MC-3000,Mason Crosby
1518,3751,612764,FG,52,1,2014,0,1,Lambeau Field,63,52,15,Sunny,DD GrassMaster,NF-0300,Nick Folk
1519,3752,612854,FG,33,1,2014,0,1,O.co Coliseum,67,69,16,Sunny,Grass,RB-4650,Randy Bullock
1520,3752,612916,FG,39,1,2014,0,1,O.co Coliseum,67,69,16,Sunny,Grass,RB-4650,Randy Bullock
1521,3752,612944,FG,46,1,2014,0,1,O.co Coliseum,67,69,16,Sunny,Grass,RB-4650,Randy Bullock
1522,3752,612952,FG,27,0,2014,0,1,O.co Coliseum,67,69,16,Sunny,Grass,RB-4650,Randy Bullock
1523,3753,613004,FG,27,1,2014,0,0,Levi's Stadium,78,48,10,Sunny,Grass,PD-0200,Phil Dawson
1524,3753,613077,FG,24,1,2014,0,0,Levi's Stadium,78,48,10,Sunny,Grass,PD-0200,Phil Dawson
1525,3754,613147,FG,31,1,2014,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,CP-0575,Cody Parkey
1526,3754,613164,FG,38,0,2014,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,CP-0575,Cody Parkey
1527,3754,613177,FG,46,1,2014,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1528,3754,613202,FG,23,1,2014,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,CP-0575,Cody Parkey
1529,3754,613246,FG,27,1,2014,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,AV-0400,Adam Vinatieri
1530,3754,613308,FG,36,1,2014,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,AstroTurf,CP-0575,Cody Parkey
1531,3755,613395,FG,59,0,2014,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
1532,3756,613520,FG,19,1,2014,0,1,Ralph Wilson Stadium,72,73,24,Partly Cloudy,A Turf Titan,NN-0200,Nick Novak
1533,3756,613540,FG,45,1,2014,0,0,Ralph Wilson Stadium,72,73,24,Partly Cloudy,A Turf Titan,DC-0500,Dan Carpenter
1534,3756,613548,FG,37,1,2014,0,1,Ralph Wilson Stadium,72,73,24,Partly Cloudy,A Turf Titan,NN-0200,Nick Novak
1535,3757,613649,FG,40,0,2014,0,1,Paul Brown Stadium,74,66,20,Mostly Cloudy,UBU Speed Series S5M,RS-3400,Ryan Succop
1536,3757,613659,FG,29,1,2014,0,0,Paul Brown Stadium,74,66,20,Mostly Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
1537,3757,613681,FG,44,0,2014,0,1,Paul Brown Stadium,74,66,20,Mostly Cloudy,UBU Speed Series S5M,RS-3400,Ryan Succop
1538,3758,613811,FG,38,1,2014,0,1,FirstEnergy Stadium,71,70,23,Partly Sunny,Grass,JT-3950,Justin Tucker
1539,3758,613934,FG,21,1,2014,0,1,FirstEnergy Stadium,71,70,23,Partly Sunny,Grass,JT-3950,Justin Tucker
1540,3758,613955,FG,32,1,2014,0,1,FirstEnergy Stadium,71,70,23,Partly Sunny,Grass,JT-3950,Justin Tucker
1541,3760,614183,FG,29,1,2014,0,1,Edward Jones Dome,-999,-999,-999,Dome,AstroTurf,DB-0200,Dan Bailey
